id,drug_id,sentence_index,SSI,UMLS1,SNOMED-CT,UMLS2,SNOMED-CT,mild,moderate,severe,persistent,not-persistent,body-site,rating,drug,class,type,entity_type
749,cymbalta.99,2,general pain,C0281856 / Generalized aches and pains / Sign or Symptom,Generalized aches and pains (finding) [A3473956/SNOMEDCT_US/FN/82991003],,,,,,,,,3,cymbalta,snri,SSI,physiological
750,cymbalta.99,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
751,cymbalta.99,3,fibro pain,c0016053/fibromyalgia/disease or syndrome,fibromyalgia (disorder) [a26590869/snomedct_us/fn/203082005],,,,,,,,,3,cymbalta,snri,SSI,physiological
752,cymbalta.99,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
753,cymbalta.102,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
754,cymbalta.104,8,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
755,cymbalta.105,8,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
756,cymbalta.110,7,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
757,cymbalta.111,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,3,cymbalta,snri,SSI,psychological
758,cymbalta.111,3, chronic depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,chronic ,,,3,cymbalta,snri,SSI,psychological
759,cymbalta.111,4,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,3,cymbalta,snri,SSI,psychological
760,cymbalta.111,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,3,cymbalta,snri,SSI,psychological
761,cymbalta.111,6,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
762,cymbalta.111,6,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
763,cymbalta.111,9,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
764,cymbalta.118,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
765,cymbalta.118,4,fatigue,c0015672/fatigue/sign or symptom,fatigue (finding) [a3452006/snomedct_us/fn/84229001],,,,,,,,,3,cymbalta,snri,SSI,physiological
766,cymbalta.120,10,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
767,cymbalta.124,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
768,cymbalta.125,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
769,cymbalta.125,4,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,3,cymbalta,snri,SSI,psychological
770,cymbalta.128,6,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
771,cymbalta.129,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
772,cymbalta.130,4,anxious ,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,3,cymbalta,snri,SSI,psychological
773,cymbalta.130,4, depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
774,cymbalta.131,3,felt in control again,c0563717/unable to control emotions/finding,unable to control emotions (finding) [a3770048/snomedct_us/fn/285851007],,,,,,,,,3,cymbalta,snri,SSI,cognitive
775,cymbalta.131,3,stupid chores didn't seem like such a big deal,c0233481/worried/finding,Worried (finding) [A3787347/SNOMEDCT_US/FN/79015004],,,,,,,,,3,cymbalta,snri,SSI,psychological
776,cymbalta.131,7,didn't feel like my mood was lifted sufficiently,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
777,cymbalta.131,7,manic,c0564408/manic mood/finding,manic mood (finding) [a3889319/snomedct_us/fn/405273008],,,,,,,,,3,cymbalta,snri,SSI,psychological
778,cymbalta.133,2,residual anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,residual,,,3,cymbalta,snri,SSI,psychological
779,cymbalta.134,8,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,3,cymbalta,snri,SSI,psychological
780,cymbalta.134,10,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,3,cymbalta,snri,SSI,psychological
781,cymbalta.134,11,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
782,cymbalta.136,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,3,cymbalta,snri,SSI,psychological
783,cymbalta.136,3,dressions,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
784,cymbalta.136,4,anxiety attacks,c0700031/anxiety attack/mental or behavioral dysfunction,anxiety attack (finding) [a3654527/snomedct_us/fn/300895004],,,,,,,,,3,cymbalta,snri,SSI,psychological
785,cymbalta.136,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,3,cymbalta,snri,SSI,psychological
786,cymbalta.136,4,sadness,c3536794/sad mood/mental process,No code,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,3,cymbalta,snri,SSI,psychological
787,cymbalta.136,4,anger,c0002957/anger/mental process,feeling angry (finding) [a3452793/snomedct_us/fn/75408008],,,,,,,,,3,cymbalta,snri,SSI,psychological
788,cymbalta.137,4,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
789,cymbalta.142,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
790,cymbalta.143,5,paralyzing depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,paralyzing ,,,,4,cymbalta,snri,SSI,psychological
791,cymbalta.143,8,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
792,cymbalta.144,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
793,cymbalta.145,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
794,cymbalta.145,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
795,cymbalta.150,5,doom,c2958630/sense of impending doom/finding,sense of impending doom (finding) [a26580513/snomedct_us/fn/712759008],,,,,,,,,4,cymbalta,snri,SSI,psychological
796,cymbalta.150,5,gloom,c3842454/gloomy/finding,No code,C0233488 / Feeling despair / Sign or Symptom,Feeling despair (finding) [A3452801/SNOMEDCT_US/FN/17029006],,,,,,,4,cymbalta,snri,SSI,psychological
797,cymbalta.153,1,migraines,c0149931/migraine disorders/disease or syndrome,migraine (disorder) [a3563689/snomedct_us/fn/37796009],,,,,,,,,4,cymbalta,snri,SSI,physiological
798,cymbalta.153,1,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
799,cymbalta.154,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
800,cymbalta.156,4,pain,c0030193/pain/sign or symptom,pain (finding) [a3614691/snomedct_us/fn/22253000],,,,,,,,,4,cymbalta,snri,SSI,physiological
801,cymbalta.156,4,neuropathy,c0442874/neuropathy/disease or syndrome,Neuropathy (disorder) [A3581087/SNOMEDCT_US/FN/386033004],,,,,,,,,4,cymbalta,snri,SSI,physiological
802,cymbalta.156,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
803,cymbalta.156,8,dark depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,dark ,,,,4,cymbalta,snri,SSI,psychological
804,cymbalta.156,8,pain,c0030193/pain/sign or symptom,pain (finding) [a3614691/snomedct_us/fn/22253000],,,,,,,,,4,cymbalta,snri,SSI,physiological
805,cymbalta.159,12,suicidal ideation,c0424000/feeling suicidal (finding)/finding,feeling suicidal (finding) [a3452848/snomedct_us/fn/225457007],,,,,,,,,4,cymbalta,snri,SSI,psychological
806,cymbalta.159,12,dysphoria,"C0233477/Dysphoric mood/Mental or Behavioral Dysfunction 

",Dysphoric mood (finding) [A3408251/SNOMEDCT_US/FN/30819006],,,,,,,,,4,cymbalta,snri,SSI,psychological
807,cymbalta.159,12, depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
808,cymbalta.159,17,rumination,c0679048/obsessive thoughts/mental or behavioral dysfunction,no code,C0558066 / Intrusive thoughts / Mental or Behavioral Dysfunction,Intrusive thoughts (finding) [A3522817/SNOMEDCT_US/FN/225445003],,,,,,,4,cymbalta,snri,SSI,cognitive
809,cymbalta.160,2,depression ,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
810,cymbalta.160,2,weighed down by my thoughts,c0424004/negative automatic thoughts/finding,Negative automatic thoughts (finding) [A3576370/SNOMEDCT_US/FN/247653006],,,,,,,,,4,cymbalta,snri,SSI,psychological
811,cymbalta.160,5,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
812,cymbalta.160,5,dwell on my sad thoughts,c3536794/sad mood/mental process,No code,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,4,cymbalta,snri,SSI,psychological
813,cymbalta.161,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
814,cymbalta.161,3,obsessive thinking,c0679048/obsessive thoughts/mental or behavioral dysfunction,no code,C0558066 / Intrusive thoughts / Mental or Behavioral Dysfunction,Intrusive thoughts (finding) [A3522817/SNOMEDCT_US/FN/225445003],,,,,,,4,cymbalta,snri,SSI,cognitive
815,cymbalta.162,3,feel tired,c0557875/tired/sign or symptom,tired (finding) [a3756286/snomedct_us/fn/224960004],,,,,,,,,4,cymbalta,snri,SSI,physiological
816,cymbalta.162,3,cry,c0010399/crying/individual behavior,crying (finding) [a3377052/snomedct_us/fn/304534000],,,,,,,,,4,cymbalta,snri,SSI,psychological
817,cymbalta.162,4,trembling,c0234369/trembling/sign or symptom,trembles (finding) [a3763393/snomedct_us/fn/267079009],,,,,,,,,4,cymbalta,snri,SSI,physiological
818,cymbalta.162,4,sappy mess,c0424109/weepiness/finding,Crying associated with mood (finding) [A3377054/SNOMEDCT_US/FN/271951008],,,,,,,,,4,cymbalta,snri,SSI,psychological
819,cymbalta.162,4,could not think about holding a job,"C0425098/ Unfit for work/Finding 

",Unfit for work (finding) [A3771263/SNOMEDCT_US/FN/160910001],,,,,,,,,4,cymbalta,snri,SSI,social impact
820,cymbalta.164,1,terribly tired ,"C4288020/ Very Tired / Finding 
",No code,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,terribly,,,,4,cymbalta,snri,SSI,physiological
821,cymbalta.164,8,tired,c0557875/tired/sign or symptom,tired (finding) [a3756286/snomedct_us/fn/224960004],,,,,,,,,4,cymbalta,snri,SSI,physiological
822,cymbalta.164,8,food cravings,c0872380/food craving/individual behavior,no code,C0424430 / Craving for food or drink / Finding,Craving for food or drink (finding) [A3375602/SNOMEDCT_US/FN/248132003],,,,,,,4,cymbalta,snri,SSI,physiological
823,cymbalta.166,7,depression,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
824,cymbalta.166,7,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,cymbalta,snri,SSI,psychological
825,cymbalta.169,5, joint pain,C0003862 / Arthralgia / Sign or Symptom,Joint pain (finding) [A3526864/SNOMEDCT_US/FN/57676002],,,,,,,,,4,cymbalta,snri,SSI,physiological
826,cymbalta.169,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
827,cymbalta.169,8, joint pain,C0003862 / Arthralgia / Sign or Symptom,Joint pain (finding) [A3526864/SNOMEDCT_US/FN/57676002],,,,,,,,,4,cymbalta,snri,SSI,physiological
828,cymbalta.169,10,fibromyalgia,c0016053/fibromyalgia/disease or syndrome,fibromyalgia (disorder) [a26590869/snomedct_us/fn/203082005],,,,,,,,,4,cymbalta,snri,SSI,physiological
829,cymbalta.169,10,pain ,C0030193 / Pain / Sign or Symptom,Pain (finding) [A3614691/SNOMEDCT_US/FN/22253000],,,,,,,,,4,cymbalta,snri,SSI,physiological
830,cymbalta.169,10,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
831,cymbalta.171,3,major depression,"C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction 
",Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,,major,,,,4,cymbalta,snri,SSI,psychological
832,cymbalta.171,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,cymbalta,snri,SSI,psychological
833,cymbalta.171,3,suicidal thoughts,c0424000/feeling suicidal (finding)/finding,feeling suicidal (finding) [a3452848/snomedct_us/fn/225457007],,,,,,,,,4,cymbalta,snri,SSI,psychological
834,cymbalta.171,4,crying episode,C0010399 / Crying / Individual Behavior,Crying (finding) [A3377052/SNOMEDCT_US/FN/304534000],,,,,,,episode,,4,cymbalta,snri,SSI,psychological
835,cymbalta.171,4,hopelessness,c0150041/feeling hopeless/mental or behavioral dysfunction,feeling hopeless (finding) [a3452816/snomedct_us/fn/307077003],,,,,,,,,4,cymbalta,snri,SSI,psychological
836,cymbalta.171,5,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
837,cymbalta.171,6, miserable depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,, miserable,,,,4,cymbalta,snri,SSI,psychological
838,cymbalta.171,8,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
839,cymbalta.171,14,grim reaper,No code,No code,No code,No code,,,,,,,4,cymbalta,snri,SSI,psychological
840,cymbalta.171,14,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
841,cymbalta.171,14,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,cymbalta,snri,SSI,psychological
842,cymbalta.172,1,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
843,cymbalta.172,1,sadness,c3536794/sad mood/mental process,No code,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,4,cymbalta,snri,SSI,psychological
844,cymbalta.172,1,body pain,c0030193/pain/sign or symptom,pain (finding) [a3614691/snomedct_us/fn/22253000],,,,,,,,,4,cymbalta,snri,SSI,physiological
845,cymbalta.172,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
846,cymbalta.172,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,cymbalta,snri,SSI,psychological
847,cymbalta.172,7,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,cymbalta,snri,SSI,psychological
848,cymbalta.172,7,sleepiness,C0013144 / Drowsiness / Finding,Drowsy (finding) [A3406202/SNOMEDCT_US/FN/271782001],,,,,,,,,4,cymbalta,snri,SSI,physiological
849,cymbalta.173,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
850,cymbalta.173,7,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
851,cymbalta.174,5,pain,c0030193/pain/sign or symptom,pain (finding) [a3614691/snomedct_us/fn/22253000],,,,,,,,,4,cymbalta,snri,SSI,physiological
852,cymbalta.174,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
853,cymbalta.174,7,fibro,c0016053/fibromyalgia/disease or syndrome,fibromyalgia (disorder) [a26590869/snomedct_us/fn/203082005],,,,,,,,,4,cymbalta,snri,SSI,physiological
854,cymbalta.174,7,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
855,cymbalta.176,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,cymbalta,snri,SSI,psychological
856,cymbalta.176,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
857,cymbalta.176,3,mental clutter,c0423994/unable to think clearly/mental or behavioral dysfunction,unable to think clearly (finding) [a3770500/snomedct_us/fn/247640008],,,,,,,,,4,cymbalta,snri,SSI,cognitive
858,cymbalta.177,7,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,cymbalta,snri,SSI,psychological
859,cymbalta.177,7,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,cymbalta,snri,SSI,psychological
860,cymbalta.177,8,suicidal thoughts,c0424000/feeling suicidal (finding)/finding,feeling suicidal (finding) [a3452848/snomedct_us/fn/225457007],,,,,,,,,4,cymbalta,snri,SSI,psychological
861,cymbalta.177,8,extremely anxious,C0231403/Severe anxiety (panic)/Finding,"Severe anxiety (panic) (finding) [A3703155/SNOMEDCT_US/FN/80583007]
",,,,,extremely,,,,4,cymbalta,snri,SSI,psychological
