id,drug_id,sentence_index,ADRs,UMLS1,SNOMED-CT,UMLS2,SNOMED-CT,mild,moderate,severe,persistent,not-persistent,body-site,rating,drug,class,type,entity_type
2292,cymbalta.5,8,feel dizzy,C0012833 / Dizziness / Sign or Symptom,Dizziness (finding) [A3887130/SNOMEDCT_US/FN/404640003],,,,,,,,,1,cymbalta,snri,ADR,physiological
2293,cymbalta.5,8,feel nauseated,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,1,cymbalta,snri,ADR,physiological
2294,cymbalta.5,8,hands and feet are tingling,C0542238 / Tingling feet/hands / Finding,No code,C0030554 / Paresthesia / Disease or syndrome,Paresthesia (finding) [A3618167/SNOMEDCT_US/FN/91019004],,,,,,,1,cymbalta,snri,ADR,physiological
2295,cymbalta.6,1,wake up drenched at night from sweating,C0028081 / Night sweats / Sign or Symptom,Night sweats (finding) [A3582199/SNOMEDCT_US/FN/42984000],,,,,,,,,1,cymbalta,snri,ADR,physiological
2296,cymbalta.6,2,was in a fog for the whole time ,C0859330 / Foggy feeling in head / Finding,No code,C0683369 / Clouded consciousness / Sign or Symptom,Clouded consciousness (finding) [A3360409/SNOMEDCT_US/FN/40917007],,,,for the whole time,,,1,cymbalta,snri,ADR,cognitive
2297,cymbalta.6,6,in a fog,C0859330 / Foggy feeling in head / Finding,No code,C0683369 / Clouded consciousness / Sign or Symptom,Clouded consciousness (finding) [A3360409/SNOMEDCT_US/FN/40917007],,,,,,,1,cymbalta,snri,ADR,cognitive
2298,cymbalta.6,9,contemplating suicide,C0424000 / Feeling suicidal (finding) / Finding,Feeling suicidal (finding) [A3452848/SNOMEDCT_US/FN/225457007],,,,,,,,,1,cymbalta,snri,ADR,psychological
2299,cymbalta.6,12,changed my whole thought process,C0233632 / Disturbance in thinking / Finding,Disturbance in thinking (finding) [A3401832/SNOMEDCT_US/FN/26628009],,,,,,,,,1,cymbalta,snri,ADR,cognitive
2300,cymbalta.6,12,was in some sort of hell and couldn't escape,C0557885 / Feeling trapped / Finding,Feeling trapped (finding) [A3452853/SNOMEDCT_US/FN/224976008],,,,,,,,,1,cymbalta,snri,ADR,psychological
2301,cymbalta.7,2,very sleepy,C0013144 / Drowsiness / Finding,Drowsy (finding) [A3406202/SNOMEDCT_US/FN/271782001],,,,,very,,,,1,cymbalta,snri,ADR,physiological
2302,cymbalta.7,2,unable to concentrate,C0235198 / Unable to concentrate / Finding,Unable to concentrate (finding) [A3770036/SNOMEDCT_US/FN/60032008],,,,,,,,,1,cymbalta,snri,ADR,cognitive
2303,cymbalta.7,2,no motivation,C0456814 / Loss of motivation / Finding,Loss of motivation (finding) [A3543170/SNOMEDCT_US/FN/277521002],,,,,,,,,1,cymbalta,snri,ADR,psychological
2304,cymbalta.7,2,apathetic,C0085632 / Apathy / Mental or Behavioral Dysfunction,Indifference (finding) [A3509538/SNOMEDCT_US/FN/20602000],,,,,,,,,1,cymbalta,snri,ADR,psychological
2305,cymbalta.7,2,sexual problems,C0549622 / Sexual Dysfunction / Disease or Syndrome,Sexual disorder (disorder) [A3703504/SNOMEDCT_US/FN/231532002],,,,,,,,,1,cymbalta,snri,ADR,physiological
2306,cymbalta.8,1,extreme lower leg & foot swelling,C0581394 / Swollen legs / Sign or Symptom,Swelling of lower limb (finding) [A20186635/SNOMEDCT_US/FN/449614009],,,,,extreme,,,,1,cymbalta,snri,ADR,physiological
2307,cymbalta.8,1,extremely itchy red rash lower extremities,C0033771 / Prurigo / Disease or Syndrome,Pruritic rash (disorder) [A3651835/SNOMEDCT_US/FN/64144002],,,,,extremely,,,,1,cymbalta,snri,ADR,physiological
2308,cymbalta.8,1,profuse sweating,C0700590 / Increased sweating / Sign or Symptom,Excessive sweating (finding) [A3440966/SNOMEDCT_US/FN/52613005],,,,,,,,,1,cymbalta,snri,ADR,physiological
2309,cymbalta.8,1,zombie state,C0857486 / Felt like a zombie / Finding,No code,C0233484 / Emotionally detached / Finding,Emotionally detached (finding) [A3413164/SNOMEDCT_US/FN/24936000],,,,,,,1,cymbalta,snri,ADR,psychological
2310,cymbalta.8,1,extreme sleepiness,C1298942 / Excessive somnolence / Finding,Excessive somnolence (finding) [A3440955/SNOMEDCT_US/FN/372947007],,,,,,,,,1,cymbalta,snri,ADR,physiological
2311,cymbalta.8,1,lower extremity cramping,C0023218 / Cramps of lower extremities / Sign or Symptom,No code,C3266180 / Cramp in lower leg / Sign or Symptom,Cramp in lower leg (finding) [A20188867/SNOMEDCT_US/FN/449918009],,,,,,,1,cymbalta,snri,ADR,physiological
2312,cymbalta.8,1,mouth sores,C0149745 / Oral Ulcer / Disease or syndrome,Ulcer of mouth (disorder) [A3769265/SNOMEDCT_US/FN/26284000],,,,,,,,,1,cymbalta,snri,ADR,physiological
2313,cymbalta.8,1,extreme weight gain,C0000765 / Excessive body weight gain / Finding,Excessive weight gain (finding) [A3440982/SNOMEDCT_US/FN/224994002],,,,,,,,,1,cymbalta,snri,ADR,physiological
2314,cymbalta.8,1,no libedo,C2981158 / Lack of libido / Finding,Lack of libido (finding) [A3531164/SNOMEDCT_US/FN/248096004],,,,,,,,,1,cymbalta,snri,ADR,physiological
2315,cymbalta.8,1,very bad memory,C0233794 / Memory impairment / Mental or Behavioral Dysfunction,Memory impairment (finding) [A3557591/SNOMEDCT_US/FN/386807006],,,,,very bad,,,,1,cymbalta,snri,ADR,cognitive
2316,cymbalta.8,4,extreme allergic reaction,C1527304 / Allergic Reaction / Pathologic Function,Allergic reaction (disorder) [A9386113/SNOMEDCT_US/FN/419076005],,,,,extreme,,,,1,cymbalta,snri,ADR,physiological
2317,cymbalta.8,5,upper lip swelled up,C0240212 / upper lip swelling / Finding,No code,C0240211 / Lip swelling / Sign or Symptom,Lip swelling (finding) [A23447833/SNOMEDCT_US/FN/699376002],,,,,,,1,cymbalta,snri,ADR,physiological
2318,cymbalta.8,5,landed me into the er,C0583237 / Emergency room admission / Health Care Activity,Emergency room admission (procedure) [A3413006/SNOMEDCT_US/FN/50849002],,,,,,,,,1,cymbalta,snri,ADR,social impact
2319,cymbalta.8,7,a lot more weight ,C0000765 / Excessive body weight gain / Finding,Excessive weight gain (finding) [A3440982/SNOMEDCT_US/FN/224994002],,,,,a lot more,,,,1,cymbalta,snri,ADR,physiological
2320,cymbalta.9,1,sweating,C0038990 / Sweating / Finding,Sweating (finding) [A7882433/SNOMEDCT_US/FN/415690000],,,,,,,,,1,cymbalta,snri,ADR,physiological
2321,cymbalta.9,1,dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,,,1,cymbalta,snri,ADR,physiological
2322,cymbalta.9,1,anxiety,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,1,cymbalta,snri,ADR,psychological
2323,cymbalta.9,1,brain zaps,brain shivers,brain shivers,,,,,,,,,1,cymbalta,snri,ADR,physiological
2324,cymbalta.9,1,severe brain pain (different from headaches),brain shivers,brain shivers,,,,,severe,,,,1,cymbalta,snri,ADR,physiological
2325,cymbalta.9,1,dizziness,C0012833 / Dizziness / Sign or Symptom,Dizziness (finding) [A3887130/SNOMEDCT_US/FN/404640003],,,,,,,,,1,cymbalta,snri,ADR,physiological
2326,cymbalta.9,1,foggy,C0859330 / Foggy feeling in head / Finding,No code,C0683369 / Clouded consciousness / Sign or Symptom,Clouded consciousness (finding) [A3360409/SNOMEDCT_US/FN/40917007],,,,,,,1,cymbalta,snri,ADR,cognitive
2327,cymbalta.9,1,anger,C0002957 / Anger / Mental Process,Feeling angry (finding) [A3452793/SNOMEDCT_US/FN/75408008],,,,,,,,,1,cymbalta,snri,ADR,psychological
2328,cymbalta.9,1,no sex drive,C2981158 / Lack of libido / Finding,Lack of libido (finding) [A3531164/SNOMEDCT_US/FN/248096004],,,,,,,,,1,cymbalta,snri,ADR,physiological
2329,cymbalta.9,2,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,1,cymbalta,snri,ADR,physiological
2330,cymbalta.9,2,weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,1,cymbalta,snri,ADR,physiological
2331,cymbalta.9,2,throat pain,C0242429 / Sore Throat / Sign or Symptom,Sore throat symptom (finding) [A3712463/SNOMEDCT_US/FN/267102003],,,,,,,,,1,cymbalta,snri,ADR,physiological
2332,cymbalta.9,2,exhaustion,C0392674 / Exhaustion / Sign or Symptom,"Exhaustion (finding) [A3443183/SNOMEDCT_US/FN/60119000]
",,,,,,,,,1,cymbalta,snri,ADR,physiological
2333,cymbalta.10,4,about 1 a. m i jolted up out of bed,C4075722 / Wakes up during night / Finding,Wakes up during night (finding) [A26594035/SNOMEDCT_US/FN/713822005],,,,,,,,,1,cymbalta,snri,ADR,physiological
2334,cymbalta.10,5,heart was racing,C1868917 / Heart racing / Finding,No code,C0039231 / Tachycardia / Pathologic Function,Tachycardia (finding) [A6931401/SNOMEDCT_US/FN/3424008],,,,,,,1,cymbalta,snri,ADR,physiological
2335,cymbalta.10,5,cold and hot at the same time,C3842946 / Hot flashes or chills / Finding,No code,No code,No code,,,,,,,1,cymbalta,snri,ADR,physiological
2336,cymbalta.10,6,couldn't catch my breath,C0013404 / Dyspnea / Sign or Symptom,Dyspnea (finding) [A3408299/SNOMEDCT_US/FN/267036007],,,,,,,,,1,cymbalta,snri,ADR,physiological
2337,cymbalta.10,7,felt disoriented,C0233407 / Disorientation / Mental or Behavioral Dysfunction,Disorientated (finding) [A3400916/SNOMEDCT_US/FN/62476001],,,,,,,,,1,cymbalta,snri,ADR,psychological
2338,cymbalta.10,8,come to hospital,C0019993 / Hospitalization / Health Care Activity,Inpatient care (regime/therapy) [A3516330/SNOMEDCT_US/FN/394656005],,,,,,,,,1,cymbalta,snri,ADR,social impact
2339,cymbalta.11,1,weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,1,cymbalta,snri,ADR,physiological
2340,cymbalta.11,1,abdominal cramping,C0344375 / Stomach cramps (finding) / Sign or Symptom,Stomach cramps (finding) [A3720025/SNOMEDCT_US/FN/51197009],,,,,,,,,1,cymbalta,snri,ADR,physiological
2341,cymbalta.11,1,fatigue,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,,,,1,cymbalta,snri,ADR,physiological
2342,cymbalta.11,1,headaches,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,,,,1,cymbalta,snri,ADR,physiological
2343,cymbalta.11,1,diarrhea,C0011991 / Diarrhea / Sign or Symptom,Diarrhea (finding) [A3393292/SNOMEDCT_US/FN/62315008],,,,,,,,,1,cymbalta,snri,ADR,physiological
2344,cymbalta.11,1,constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,,,,,1,cymbalta,snri,ADR,physiological
2345,cymbalta.11,1,water retention,C0542203 / Water retention (finding) / Finding,No code,C0268000 / Body fluid retention / Pathologic Function,Body fluid retention (disorder) [A3323199/SNOMEDCT_US/FN/43498006],,,,,,,1,cymbalta,snri,ADR,physiological
2346,cymbalta.12,1,"in the beginning, extreme nausea",C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,"in the beginning, ",,1,cymbalta,snri,ADR,physiological
2347,cymbalta.12,1,"in the beginning, digestive upsets",C2697368 / Gastrointestinal irritation / Disease or Syndrome,Gastrointestinal irritation (disorder) [A3472758/SNOMEDCT_US/FN/95516005],,,,,,,in the beginning,,1,cymbalta,snri,ADR,physiological
2348,cymbalta.12,3,horrid hot flashes,C0600142 / Hot flushes / Sign or Symptom,Climacteric flushing (disorder) [A13022997/SNOMEDCT_US/FN/427368007],,,,,horrid,,,,1,cymbalta,snri,ADR,physiological
2349,cymbalta.12,3,sweating at night,C0028081 / Night sweats / Sign or Symptom,Night sweats (finding) [A3582199/SNOMEDCT_US/FN/42984000],,,,,,,,,1,cymbalta,snri,ADR,physiological
2350,cymbalta.12,5,"became ""flat""",C0233471 / Flat affect / Finding,Flat affect (finding) [A3462652/SNOMEDCT_US/FN/932006],,,,,,,,,1,cymbalta,snri,ADR,psychological
2351,cymbalta.12,5,became a recluse,C0424095 / Social withdrawal / Finding,Social withdrawal (finding) [A3710086/SNOMEDCT_US/FN/105411000],,,,,,,,,1,cymbalta,snri,ADR,social impact
2352,cymbalta.12,6,legs became restless,C0035258 / Restless Legs Syndrome / Disease or Syndrome,Restless legs (disorder) [A3669195/SNOMEDCT_US/FN/32914008],,,,,,,,,1,cymbalta,snri,ADR,physiological
2353,cymbalta.12,6, felt tight,C0235108 / Feeling tense / Sign or Symptom,Feeling tense (finding) [A3452850/SNOMEDCT_US/FN/263897001],,,,,,,,,,,snri,,psychological
2354,cymbalta.13,1,nonstop headache,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,nonstop,,,1,cymbalta,snri,ADR,physiological
2355,cymbalta.13,1,constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,,,,,1,cymbalta,snri,ADR,physiological
2356,cymbalta.13,1,racing thoughts,C0554978 / Racing thoughts / Mental or Behavioral Dysfunction,Racing thoughts (finding) [A3656740/SNOMEDCT_US/FN/285303006],,,,,,,,,1,cymbalta,snri,ADR,cognitive
2357,cymbalta.13,1,insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,1,cymbalta,snri,ADR,physiological
2358,cymbalta.13,1,annoying muscle twitches at night,C0231530 / Muscle twitch / Finding,Muscle twitch (finding) [A3571121/SNOMEDCT_US/FN/60238002],,,,,annoying,,,,1,cymbalta,snri,ADR,physiological
2359,cymbalta.13,1,an all-around lack of well being,C0231218 / Malaise / Sign or Symptom, Malaise (finding) [A3548531/SNOMEDCT_US/FN/367391008],,,,,,,,,1,cymbalta,snri,ADR,physiological
2360,cymbalta.14,2,feel very very weak,C3714552 / Weakness / Sign or Symptom,No code,C0004093 / Asthenia / Sign or Symptom,Asthenia (finding) [A3723754/SNOMEDCT_US/FN/13791008],,,very very,,,,1,cymbalta,snri,ADR,physiological
2361,cymbalta.14,2,tired,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,,,,,,,1,cymbalta,snri,ADR,physiological
2362,cymbalta.16,1,difficulty urinating,C0241705 / Difficulty passing urine / Sign or Symptom,Difficulty passing urine (finding) [A3394939/SNOMEDCT_US/FN/102835006],,,,,,,,,1,cymbalta,snri,ADR,physiological
2363,cymbalta.16,1,very tired all day,"C4288020/ Very Tired / Finding 
",No code,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,very,all day,,,1,cymbalta,snri,ADR,physiological
2364,cymbalta.16,1,very listless all day,C0023380 / Lethargy / Sign or Symptom,Lethargy (finding) [A3536819/SNOMEDCT_US/FN/214264003],,,,,very,all day,,,1,cymbalta,snri,ADR,physiological
2365,cymbalta.16,1,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,1,cymbalta,snri,ADR,physiological
2366,cymbalta.16,1,no taste for food,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,1,cymbalta,snri,ADR,physiological
2367,cymbalta.16,1,general apathy,C0085632 / Apathy / Mental or Behavioral Dysfunction,Indifference (finding) [A3509538/SNOMEDCT_US/FN/20602000],,,,,,,,,1,cymbalta,snri,ADR,psychological
2368,cymbalta.16,3,could hardly eat,C0232462 / Decrease in appetite / Finding,Decrease in appetite (finding) [A3382964/SNOMEDCT_US/FN/64379006],,,,,,,,,1,cymbalta,snri,ADR,physiological
2369,cymbalta.16,3,just sat on the couch every day staring at the tv,C1532253 / Sedentary lifestyle / Finding,Sedentary lifestyle (finding) [A7881839/SNOMEDCT_US/FN/415510005],,,,,,,,,1,cymbalta,snri,ADR,psychological
2370,cymbalta.16,4,anxiety worse,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,1,cymbalta,snri,ADR,psychological
2371,cymbalta.16,4,quicker to anger than usual,C0002957 / Anger / Mental Process,Feeling angry (finding) [A3452793/SNOMEDCT_US/FN/75408008],,,,,,,,,1,cymbalta,snri,ADR,psychological
2372,cymbalta.16,5,did not care about anyone or anything anymore,C0085632 / Apathy / Mental or Behavioral Dysfunction,Indifference (finding) [A3509538/SNOMEDCT_US/FN/20602000],,,,,,,,,1,cymbalta,snri,ADR,psychological
2373,cymbalta.18,1,insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,1,cymbalta,snri,ADR,physiological
2374,cymbalta.18,1,dizzy,C0012833 / Dizziness / Sign or Symptom,Dizziness (finding) [A3887130/SNOMEDCT_US/FN/404640003],,,,,,,,,1,cymbalta,snri,ADR,physiological
2375,cymbalta.18,1,anxiety,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,1,cymbalta,snri,ADR,psychological
2376,cymbalta.18,1,dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,,,1,cymbalta,snri,ADR,physiological
2377,cymbalta.18,1,muscle aches,C0231528 / Myalgia / Sign or Symptom,Muscle pain (finding) [A3571045/SNOMEDCT_US/FN/68962001],,,,,,,,,1,cymbalta,snri,ADR,physiological
2378,cymbalta.18,1,lack of concentraction,C0235198 / Unable to concentrate / Finding,Unable to concentrate (finding) [A3770036/SNOMEDCT_US/FN/60032008],,,,,,,,,1,cymbalta,snri,ADR,cognitive
2379,cymbalta.18,1,memory loss,C0002622 / Amnesia / Mental or Behavioral Dysfunction ,Amnesia (finding) [A3573018/SNOMEDCT_US/FN/48167000],,,,,,,,,1,cymbalta,snri,ADR,cognitive
2380,cymbalta.18,1,whole body is numb,C0028643 / Numbness / Sign or Symptom,Numbness (finding) [A3588910/SNOMEDCT_US/FN/44077006],,,,,,,,,1,cymbalta,snri,ADR,psychological
2381,cymbalta.18,3,anxiety was starting to get worse,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,1,cymbalta,snri,ADR,psychological
2382,cymbalta.19,1,uncontrolable crying,C0541851 / Uncontrollable crying / Finding,No code,"C0438697 / Crying, excessive / Finding","Crying, excessive (finding) [A3377058/SNOMEDCT_US/FN/162213003]",,,,,,,1,cymbalta,snri,ADR,psychological
2383,cymbalta.19,1,dark thoughts,C0563168 / Dangerous and harmful thoughts / Mental Process,Dangerous and harmful thoughts (finding) [A3381902/SNOMEDCT_US/FN/285261008],,,,,,,,,1,cymbalta,snri,ADR,psychological
2384,cymbalta.19,1,exploded at anyone who looked at me wrong,C0554985 / Aggressive outburst / Mental or Behavioral Dysfunction,Aggressive outburst (finding) [A3527096/SNOMEDCT_US/FN/192083006],,,,,,,,,1,cymbalta,snri,ADR,psychological
2385,cymbalta.19,1,gained 40+ pounds ,C0000765 / Excessive body weight gain / Finding,Excessive weight gain (finding) [A3440982/SNOMEDCT_US/FN/224994002],,,,,40+ pounds ,,,,1,cymbalta,snri,ADR,physiological
2386,cymbalta.19,3,afraid of myself,No code,No code,No code,No code,,,,,,,1,cymbalta,snri,ADR,psychological
2387,cymbalta.19,6,hospitalized,C0019993 / Hospitalization / Health Care Activity,Inpatient care (regime/therapy) [A3516330/SNOMEDCT_US/FN/394656005],,,,,,,,,1,cymbalta,snri,ADR,social impact
2388,cymbalta.20,1,constant headache,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,constant,,,1,cymbalta,snri,ADR,physiological
2389,cymbalta.20,1,hair loss,C0002170 / Alopecia / Disease or Syndrome,Loss of hair (finding) [A3543141/SNOMEDCT_US/FN/278040002],,,,,,,,,1,cymbalta,snri,ADR,physiological
2390,cymbalta.20,1,extreme weight gain,C0000765 / Excessive body weight gain / Finding,Excessive weight gain (finding) [A3440982/SNOMEDCT_US/FN/224994002],,,,,extreme,,,,1,cymbalta,snri,ADR,physiological
2391,cymbalta.20,9,hair was shedding ,C0002170 / Alopecia / Disease or Syndrome,Loss of hair (finding) [A3543141/SNOMEDCT_US/FN/278040002],,,,,,,,,1,cymbalta,snri,ADR,physiological
2392,cymbalta.20,9,dull headache constantly,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,constantly,,,1,cymbalta,snri,ADR,physiological
2393,cymbalta.20,10,put on at least 30 lbs ,C0000765 / Excessive body weight gain / Finding,Excessive weight gain (finding) [A3440982/SNOMEDCT_US/FN/224994002],,,,,30 lbs ,,,,1,cymbalta,snri,ADR,physiological
2394,cymbalta.21,1,brain zaps,brain shivers,brain shivers,,,,,,,,,1,cymbalta,snri,ADR,physiological
2395,cymbalta.21,1,grinding my teeth,C0006325 / Bruxism / Mental or Behavioral Dysfunction,Grinding teeth (finding) [A3481233/SNOMEDCT_US/FN/90207007],,,,,,,,,1,cymbalta,snri,ADR,physiological
2396,cymbalta.21,1,night sweats,C0028081 / Night sweats / Sign or Symptom,Night sweats (finding) [A3582199/SNOMEDCT_US/FN/42984000],,,,,,,,,1,cymbalta,snri,ADR,physiological
2397,cymbalta.21,1,constant shaking of my hands and limbs,C0392703 / Shakes / Finding,No code,C0040822 / Tremor / Sign or Symptom ,Tremor (finding) [A3763399/SNOMEDCT_US/FN/26079004],,,,constant,,,1,cymbalta,snri,ADR,physiological
2398,cymbalta.21,1,not being able to stop my head going into tremours,C0239882 / Head tremor / Finding,Head tremor (finding) [A23133417/SNOMEDCT_VET/ FN/313841000009104],,,,,,not being able to stop,,,1,cymbalta,snri,ADR,physiological
2399,cymbalta.21,1,insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,1,cymbalta,snri,ADR,physiological
2400,cymbalta.21,1,constant fatigue,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,constant,,,1,cymbalta,snri,ADR,physiological
2401,cymbalta.21,1,headaches,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,,,,1,cymbalta,snri,ADR,physiological
